brand,event_month,cart,purchase,view,view_to_cart_rate,cart_to_purchase_rate,overall_conversion_rate
enigma,1.0,113,22,290,0.3896551724137931,0.19469026548672566,0.07586206896551724
enigma,2.0,147,31,407,0.36117936117936117,0.2108843537414966,0.07616707616707617
enigma,10.0,107,31,317,0.33753943217665616,0.2897196261682243,0.09779179810725552
enigma,11.0,68,14,322,0.2111801242236025,0.20588235294117646,0.043478260869565216
enigma,12.0,217,51,475,0.4568421052631579,0.2350230414746544,0.10736842105263159
enjoy,1.0,25,6,117,0.21367521367521367,0.24,0.05128205128205128
enjoy,2.0,20,9,78,0.2564102564102564,0.45,0.11538461538461539
enjoy,10.0,43,5,120,0.35833333333333334,0.11627906976744186,0.041666666666666664
enjoy,11.0,37,17,163,0.22699386503067484,0.4594594594594595,0.10429447852760736
enjoy,12.0,20,4,106,0.18867924528301888,0.2,0.03773584905660377
entity,1.0,291,67,1208,0.24089403973509935,0.23024054982817868,0.055463576158940396
entity,2.0,271,78,934,0.29014989293361887,0.2878228782287823,0.0835117773019272
entity,10.0,1232,437,1711,0.7200467562828755,0.3547077922077922,0.255406195207481
entity,11.0,886,307,1912,0.46338912133891214,0.34650112866817157,0.16056485355648537
entity,12.0,262,67,1161,0.22566752799310938,0.25572519083969464,0.05770887166236004
eos,1.0,35,6,73,0.4794520547945205,0.17142857142857143,0.0821917808219178
eos,2.0,26,10,53,0.49056603773584906,0.38461538461538464,0.18867924528301888
eos,10.0,45,5,60,0.75,0.1111111111111111,0.08333333333333333
eos,11.0,48,15,114,0.42105263157894735,0.3125,0.13157894736842105
eos,12.0,19,8,47,0.40425531914893614,0.42105263157894735,0.1702127659574468
ermine,1.0,86,10,214,0.40186915887850466,0.11627906976744186,0.04672897196261682
ermine,2.0,44,5,145,0.30344827586206896,0.11363636363636363,0.034482758620689655
ermine,12.0,14,4,42,0.3333333333333333,0.2857142857142857,0.09523809523809523
esquire,1.0,2,2,8,0.25,1.0,0.25
esquire,2.0,3,2,7,0.42857142857142855,0.6666666666666666,0.2857142857142857
esquire,10.0,3,0,12,0.25,0.0,0.0
esquire,11.0,1,0,7,0.14285714285714285,0.0,0.0
esquire,12.0,0,0,5,0.0,0.0,0.0
essie,1.0,0,0,6,0.0,0.0,0.0
essie,2.0,0,0,3,0.0,0.0,0.0
essie,10.0,0,0,18,0.0,0.0,0.0
essie,11.0,0,0,9,0.0,0.0,0.0
essie,12.0,0,0,6,0.0,0.0,0.0
estel,1.0,6231,2123,21875,0.2848457142857143,0.3407157759589151,0.09705142857142857
estel,2.0,5950,1986,19845,0.2998236331569665,0.333781512605042,0.10007558578987151
estel,10.0,6296,1846,19205,0.3278312939338714,0.2932020330368488,0.09612080187451184
estel,11.0,5791,2030,17313,0.3344885346271588,0.35054394750474877,0.11725293132328309
estel,12.0,5837,2014,20946,0.27866895827365606,0.3450402604077437,0.09615200993029695
estelare,1.0,344,119,536,0.6417910447761194,0.34593023255813954,0.22201492537313433
estelare,2.0,324,107,506,0.6403162055335968,0.33024691358024694,0.21146245059288538
estelare,10.0,371,107,568,0.653169014084507,0.2884097035040431,0.18838028169014084
estelare,11.0,378,129,542,0.6974169741697417,0.3412698412698413,0.23800738007380073
estelare,12.0,307,98,478,0.6422594142259415,0.31921824104234525,0.20502092050209206
estrade,1.0,214,49,730,0.29315068493150687,0.22897196261682243,0.06712328767123288
estrade,2.0,232,49,778,0.2982005141388175,0.21120689655172414,0.06298200514138817
estrade,12.0,177,28,608,0.2911184210526316,0.15819209039548024,0.046052631578947366
eunyul,1.0,341,118,243,1.4032921810699588,0.3460410557184751,0.48559670781893005
eunyul,2.0,280,100,173,1.6184971098265897,0.35714285714285715,0.5780346820809249
eunyul,10.0,447,142,268,1.6679104477611941,0.31767337807606266,0.5298507462686567
eunyul,11.0,431,146,259,1.664092664092664,0.33874709976798145,0.5637065637065637
eunyul,12.0,326,118,266,1.2255639097744362,0.3619631901840491,0.44360902255639095
everyang,2.0,10,4,75,0.13333333333333333,0.4,0.05333333333333334
f.o.x,1.0,2058,539,4299,0.47871598046057223,0.2619047619047619,0.12537799488253082
f.o.x,2.0,1627,432,3537,0.4599943454905287,0.26551936078672406,0.12213740458015267
f.o.x,10.0,2659,549,4865,0.54655704008222,0.20646859721699887,0.11284686536485097
f.o.x,11.0,2504,713,4690,0.5339019189765458,0.2847444089456869,0.15202558635394456
f.o.x,12.0,1591,420,3471,0.45836934600979545,0.26398491514770583,0.12100259291270528
fancy,1.0,50,15,95,0.5263157894736842,0.3,0.15789473684210525
fancy,2.0,19,7,72,0.2638888888888889,0.3684210526315789,0.09722222222222222
fancy,10.0,85,20,181,0.4696132596685083,0.23529411764705882,0.11049723756906077
fancy,11.0,48,9,93,0.5161290322580645,0.1875,0.0967741935483871
fancy,12.0,55,16,121,0.45454545454545453,0.2909090909090909,0.1322314049586777
farmavita,1.0,252,67,1389,0.18142548596112312,0.26587301587301587,0.0482361411087113
farmavita,2.0,221,69,1384,0.1596820809248555,0.31221719457013575,0.04985549132947977
farmavita,10.0,411,51,1504,0.2732712765957447,0.12408759124087591,0.0339095744680851
farmavita,11.0,273,80,1288,0.21195652173913043,0.29304029304029305,0.062111801242236024
farmavita,12.0,250,63,1374,0.1819505094614265,0.252,0.04585152838427948
farmona,1.0,160,63,527,0.3036053130929791,0.39375,0.11954459203036052
farmona,2.0,170,56,660,0.25757575757575757,0.32941176470588235,0.08484848484848485
farmona,10.0,163,48,605,0.2694214876033058,0.294478527607362,0.07933884297520662
farmona,11.0,125,45,506,0.24703557312252963,0.36,0.08893280632411067
farmona,12.0,102,32,474,0.21518987341772153,0.3137254901960784,0.06751054852320675
farmstay,1.0,951,334,1538,0.618335500650195,0.3512092534174553,0.21716514954486346
farmstay,2.0,940,345,1425,0.6596491228070176,0.3670212765957447,0.24210526315789474
farmstay,10.0,1186,323,1997,0.5938908362543815,0.2723440134907251,0.16174261392088132
farmstay,11.0,657,191,1155,0.5688311688311688,0.2907153729071537,0.16536796536796536
farmstay,12.0,702,240,1086,0.6464088397790055,0.3418803418803419,0.22099447513812154
fedua,1.0,2,1,130,0.015384615384615385,0.5,0.007692307692307693
fedua,2.0,3,0,109,0.027522935779816515,0.0,0.0
fedua,10.0,21,2,116,0.1810344827586207,0.09523809523809523,0.017241379310344827
fedua,11.0,18,5,153,0.11764705882352941,0.2777777777777778,0.032679738562091505
fedua,12.0,0,0,117,0.0,0.0,0.0
finish,1.0,0,0,1,0.0,0.0,0.0
finish,2.0,0,0,6,0.0,0.0,0.0
finish,10.0,85,14,169,0.5029585798816568,0.16470588235294117,0.08284023668639054
finish,11.0,99,24,193,0.5129533678756477,0.24242424242424243,0.12435233160621761
finish,12.0,8,3,32,0.25,0.375,0.09375
fly,1.0,0,0,1,0.0,0.0,0.0
fly,2.0,0,0,2,0.0,0.0,0.0
fly,10.0,21,2,32,0.65625,0.09523809523809523,0.0625
fly,11.0,11,4,34,0.3235294117647059,0.36363636363636365,0.11764705882352941
fly,12.0,0,0,2,0.0,0.0,0.0
foamie,1.0,3,1,32,0.09375,0.3333333333333333,0.03125
foamie,2.0,12,0,50,0.24,0.0,0.0
foamie,10.0,16,4,37,0.43243243243243246,0.25,0.10810810810810811
foamie,11.0,7,4,24,0.2916666666666667,0.5714285714285714,0.16666666666666666
foamie,12.0,3,1,23,0.13043478260869565,0.3333333333333333,0.043478260869565216
footlogix,1.0,0,0,2,0.0,0.0,0.0
footlogix,2.0,0,0,5,0.0,0.0,0.0
footlogix,10.0,0,0,2,0.0,0.0,0.0
footlogix,11.0,0,0,1,0.0,0.0,0.0
freedecor,1.0,3291,1219,5166,0.6370499419279907,0.3704041324825281,0.2359659310878823
freedecor,2.0,3584,1249,5666,0.6325450052947406,0.34849330357142855,0.22043769855277093
freedecor,10.0,3955,1071,5331,0.7418870755955731,0.27079646017699116,0.20090039392234102
freedecor,11.0,5658,2088,7447,0.7597690345105411,0.36903499469777307,0.28038136162212973
freedecor,12.0,3001,1148,4990,0.6014028056112224,0.38253915361546154,0.23006012024048098
freshbubble,1.0,145,62,350,0.4142857142857143,0.42758620689655175,0.17714285714285713
freshbubble,2.0,108,44,306,0.35294117647058826,0.4074074074074074,0.1437908496732026
freshbubble,10.0,190,41,363,0.5234159779614325,0.21578947368421053,0.11294765840220386
freshbubble,11.0,134,59,242,0.5537190082644629,0.44029850746268656,0.24380165289256198
freshbubble,12.0,87,35,186,0.46774193548387094,0.40229885057471265,0.1881720430107527
frozen,10.0,20,3,39,0.5128205128205128,0.15,0.07692307692307693
frozen,11.0,26,3,54,0.48148148148148145,0.11538461538461539,0.05555555555555555
frozen,12.0,3,0,9,0.3333333333333333,0.0,0.0
gehwol,1.0,181,66,459,0.39433551198257083,0.36464088397790057,0.1437908496732026
gehwol,2.0,187,70,525,0.35619047619047617,0.37433155080213903,0.13333333333333333
gehwol,10.0,155,52,391,0.39641943734015345,0.33548387096774196,0.1329923273657289
gehwol,11.0,176,73,434,0.4055299539170507,0.4147727272727273,0.16820276497695852
gehwol,12.0,151,70,402,0.3756218905472637,0.46357615894039733,0.17412935323383086
gena,2.0,0,0,1,0.0,0.0,0.0
gena,10.0,0,0,2,0.0,0.0,0.0
gezatone,1.0,22,3,163,0.13496932515337423,0.13636363636363635,0.018404907975460124
gezatone,2.0,195,51,1926,0.10124610591900311,0.26153846153846155,0.0264797507788162
glysolid,1.0,117,35,228,0.5131578947368421,0.29914529914529914,0.15350877192982457
glysolid,2.0,137,47,262,0.5229007633587787,0.34306569343065696,0.17938931297709923
glysolid,10.0,86,30,164,0.524390243902439,0.3488372093023256,0.18292682926829268
glysolid,11.0,127,42,220,0.5772727272727273,0.33070866141732286,0.19090909090909092
glysolid,12.0,117,40,197,0.5939086294416244,0.3418803418803419,0.20304568527918782
godefroy,1.0,132,42,438,0.3013698630136986,0.3181818181818182,0.0958904109589041
godefroy,2.0,108,35,394,0.27411167512690354,0.32407407407407407,0.08883248730964467
godefroy,10.0,126,34,394,0.3197969543147208,0.2698412698412698,0.08629441624365482
godefroy,11.0,129,43,413,0.31234866828087166,0.3333333333333333,0.10411622276029056
godefroy,12.0,109,33,379,0.287598944591029,0.30275229357798167,0.0870712401055409
grace,1.0,64,22,285,0.22456140350877193,0.34375,0.07719298245614035
grace,2.0,47,12,224,0.20982142857142858,0.2553191489361702,0.05357142857142857
grace,10.0,93,22,411,0.22627737226277372,0.23655913978494625,0.0535279805352798
grace,11.0,69,21,228,0.3026315789473684,0.30434782608695654,0.09210526315789473
grace,12.0,60,18,193,0.31088082901554404,0.3,0.09326424870466321
grattol,1.0,13853,4725,28760,0.4816759388038943,0.3410813542193027,0.16429068150208623
grattol,2.0,11489,3626,24093,0.47686049890009546,0.31560623204804594,0.1505001452704105
grattol,10.0,9134,2660,19106,0.4780697163194808,0.291219619005912,0.13922328064482362
grattol,11.0,14172,5160,26103,0.5429261004482243,0.3640982218458933,0.19767842776692335
grattol,12.0,11322,3689,26876,0.42126804584015476,0.3258258258258258,0.13726000892990028
greymy,1.0,13,4,99,0.13131313131313133,0.3076923076923077,0.04040404040404041
greymy,2.0,15,3,100,0.15,0.2,0.03
greymy,10.0,16,1,108,0.14814814814814814,0.0625,0.009259259259259259
greymy,11.0,29,13,123,0.23577235772357724,0.4482758620689655,0.10569105691056911
greymy,12.0,16,4,108,0.14814814814814814,0.25,0.037037037037037035
happyfons,1.0,289,87,1129,0.25597874224977857,0.30103806228373703,0.07705934455270151
happyfons,2.0,324,87,3102,0.10444874274661509,0.26851851851851855,0.02804642166344294
happyfons,10.0,386,95,967,0.39917269906928643,0.24611398963730569,0.09824198552223372
happyfons,11.0,341,119,1035,0.3294685990338164,0.3489736070381232,0.11497584541062802
happyfons,12.0,237,82,734,0.3228882833787466,0.3459915611814346,0.11171662125340599
haruyama,1.0,2532,863,4160,0.6086538461538461,0.34083728278041076,0.2074519230769231
haruyama,2.0,2255,701,3423,0.6587788489628981,0.31086474501108646,0.20479111890154836
haruyama,10.0,3534,911,4759,0.7425929817188485,0.2577815506508206,0.19142677032990124
haruyama,11.0,3393,1189,4796,0.707464553794829,0.3504273504273504,0.24791492910758967
haruyama,12.0,1979,658,3375,0.5863703703703703,0.3324911571500758,0.19496296296296298
helloganic,1.0,2,0,2,1.0,0.0,0.0
helloganic,2.0,4,0,3,1.3333333333333333,0.0,0.0
helloganic,10.0,20,0,73,0.273972602739726,0.0,0.0
helloganic,11.0,3,1,7,0.42857142857142855,0.3333333333333333,0.14285714285714285
helloganic,12.0,4,0,3,1.3333333333333333,0.0,0.0
herbolive,1.0,103,16,270,0.3814814814814815,0.1553398058252427,0.05925925925925926
herbolive,2.0,27,9,107,0.2523364485981308,0.3333333333333333,0.08411214953271028
herbolive,12.0,11,3,39,0.28205128205128205,0.2727272727272727,0.07692307692307693
i-laq,1.0,100,27,341,0.2932551319648094,0.27,0.07917888563049853
i-laq,2.0,80,18,295,0.2711864406779661,0.225,0.061016949152542375
i-laq,10.0,495,35,793,0.6242118537200504,0.0707070707070707,0.044136191677175286
i-laq,11.0,119,39,401,0.2967581047381546,0.3277310924369748,0.09725685785536159
i-laq,12.0,97,27,340,0.2852941176470588,0.27835051546391754,0.07941176470588235
ibd,2.0,0,0,2,0.0,0.0,0.0
ibd,11.0,0,0,1,0.0,0.0,0.0
ibd,12.0,0,0,1,0.0,0.0,0.0
igrobeauty,1.0,735,261,844,0.8708530805687204,0.3551020408163265,0.30924170616113744
igrobeauty,2.0,699,239,1005,0.6955223880597015,0.3419170243204578,0.23781094527363184
igrobeauty,10.0,747,252,832,0.8978365384615384,0.3373493975903614,0.30288461538461536
igrobeauty,11.0,828,333,898,0.9220489977728286,0.40217391304347827,0.37082405345211583
igrobeauty,12.0,576,187,723,0.7966804979253111,0.3246527777777778,0.25864453665283543
ikoo,1.0,0,0,3,0.0,0.0,0.0
ikoo,2.0,0,0,4,0.0,0.0,0.0
ikoo,10.0,0,0,1,0.0,0.0,0.0
ikoo,11.0,0,0,3,0.0,0.0,0.0
ikoo,12.0,0,0,3,0.0,0.0,0.0
ingarden,1.0,7901,2726,12775,0.6184735812133072,0.34501961776990253,0.21338551859099805
ingarden,2.0,8170,2460,12804,0.6380818494220556,0.3011015911872705,0.19212746016869728
ingarden,10.0,8857,2566,12705,0.6971271153089335,0.28971435023145536,0.2019677292404565
ingarden,11.0,9971,3766,13959,0.7143061823912887,0.37769531641761106,0.26979009957733363
ingarden,12.0,6837,2296,11479,0.5956093736388187,0.3358198040076057,0.20001742312048088
inm,1.0,133,45,246,0.540650406504065,0.3383458646616541,0.18292682926829268
inm,2.0,110,45,210,0.5238095238095238,0.4090909090909091,0.21428571428571427
inm,10.0,120,45,319,0.3761755485893417,0.375,0.14106583072100312
inm,11.0,156,61,279,0.5591397849462365,0.391025641025641,0.21863799283154123
inm,12.0,98,41,230,0.4260869565217391,0.41836734693877553,0.1782608695652174
inoface,1.0,88,26,156,0.5641025641025641,0.29545454545454547,0.16666666666666666
inoface,2.0,85,21,138,0.6159420289855072,0.24705882352941178,0.15217391304347827
inoface,10.0,160,40,226,0.7079646017699115,0.25,0.17699115044247787
inoface,11.0,131,24,177,0.7401129943502824,0.183206106870229,0.13559322033898305
inoface,12.0,88,19,147,0.5986394557823129,0.2159090909090909,0.1292517006802721
insight,1.0,185,61,1018,0.18172888015717092,0.32972972972972975,0.05992141453831041
insight,2.0,220,58,1216,0.18092105263157895,0.2636363636363636,0.047697368421052634
insight,10.0,331,56,1222,0.27086743044189854,0.1691842900302115,0.04582651391162029
insight,11.0,228,73,1103,0.20670897552130554,0.3201754385964912,0.06618313689936536
insight,12.0,194,69,1043,0.1860019175455417,0.3556701030927835,0.06615532118887824
invisibobble,1.0,0,0,2,0.0,0.0,0.0
invisibobble,10.0,0,0,4,0.0,0.0,0.0
invisibobble,11.0,0,0,4,0.0,0.0,0.0
invisibobble,12.0,0,0,4,0.0,0.0,0.0
irisk,1.0,20084,7264,37672,0.5331280526651093,0.36168094005178253,0.19282225525589297
irisk,2.0,19373,6809,37442,0.5174135997008706,0.35146853868786454,0.18185460178409274
irisk,10.0,20941,6888,35096,0.5966776840665603,0.3289241201470799,0.19626168224299065
irisk,11.0,20561,8275,34046,0.6039182282793867,0.40246096979718887,0.24305351583152207
irisk,12.0,16000,5878,31290,0.5113454777884308,0.367375,0.18785554490252476
italwax,1.0,3782,1492,9777,0.38682622481333745,0.3945002644103649,0.15260304796972488
italwax,2.0,3938,1511,10851,0.3629158602893742,0.3836973082783139,0.13924983872454152
italwax,10.0,4069,1613,9743,0.4176331725341271,0.3964118948144507,0.16555475726162372
italwax,11.0,4242,1887,10449,0.40597186333620444,0.4448373408769448,0.18059144415733563
italwax,12.0,2996,1228,8604,0.3482101348210135,0.4098798397863818,0.14272431427243143
jaguar,1.0,154,48,913,0.1686746987951807,0.3116883116883117,0.05257393209200438
jaguar,2.0,115,31,772,0.1489637305699482,0.26956521739130435,0.04015544041450777
jaguar,10.0,188,51,810,0.23209876543209876,0.2712765957446808,0.06296296296296296
jaguar,11.0,136,45,769,0.17685305591677503,0.33088235294117646,0.05851755526657997
jaguar,12.0,125,43,669,0.18684603886397608,0.344,0.06427503736920777
jas,1.0,339,128,2823,0.12008501594048884,0.3775811209439528,0.04534183492738222
jas,2.0,303,103,2834,0.10691601976005646,0.33993399339933994,0.03634438955539873
jas,10.0,325,115,2072,0.15685328185328185,0.35384615384615387,0.0555019305019305
jas,11.0,412,159,2472,0.16666666666666666,0.3859223300970874,0.06432038834951456
jas,12.0,321,128,2420,0.13264462809917354,0.3987538940809969,0.05289256198347107
jessnail,1.0,3780,1116,19219,0.1966803683854519,0.29523809523809524,0.0580675373328477
jessnail,2.0,3423,1066,16603,0.2061675600795037,0.3114227286006427,0.06420526410889599
jessnail,10.0,3953,1131,15123,0.26138993585928716,0.28611181381229445,0.07478674866097997
jessnail,11.0,4320,1549,16573,0.2606649369456345,0.35856481481481484,0.0934652748446268
jessnail,12.0,3323,1078,17465,0.19026624677927284,0.3244056575383689,0.06172344689378757
joico,1.0,61,18,428,0.1425233644859813,0.29508196721311475,0.04205607476635514
joico,2.0,79,21,503,0.15705765407554673,0.26582278481012656,0.041749502982107355
joico,10.0,171,16,568,0.301056338028169,0.0935672514619883,0.028169014084507043
joico,11.0,101,33,489,0.2065439672801636,0.32673267326732675,0.06748466257668712
joico,12.0,49,20,365,0.13424657534246576,0.40816326530612246,0.0547945205479452
juno,1.0,10,3,20,0.5,0.3,0.15
juno,2.0,4,3,23,0.17391304347826086,0.75,0.13043478260869565
juno,10.0,11,0,13,0.8461538461538461,0.0,0.0
juno,11.0,5,3,21,0.23809523809523808,0.6,0.14285714285714285
juno,12.0,4,0,14,0.2857142857142857,0.0,0.0
kaaral,1.0,674,205,2731,0.2467960454046137,0.30415430267062316,0.07506407909190772
kaaral,2.0,696,194,2584,0.2693498452012384,0.27873563218390807,0.07507739938080496
kaaral,10.0,1037,236,3555,0.29170182841068915,0.22757955641272903,0.06638537271448663
kaaral,11.0,901,252,3209,0.2807728264256778,0.27968923418423974,0.07852913680274229
kaaral,12.0,684,194,2624,0.2606707317073171,0.28362573099415206,0.07393292682926829
kamill,1.0,53,21,106,0.5,0.39622641509433965,0.19811320754716982
kamill,2.0,43,21,95,0.45263157894736844,0.4883720930232558,0.22105263157894736
kamill,10.0,66,14,79,0.8354430379746836,0.21212121212121213,0.17721518987341772
kamill,11.0,67,30,86,0.7790697674418605,0.44776119402985076,0.3488372093023256
kamill,12.0,47,19,96,0.4895833333333333,0.40425531914893614,0.19791666666666666
kapous,1.0,4761,1582,27460,0.1733794610342316,0.3322831337954211,0.057611070648215586
kapous,2.0,4681,1523,16335,0.2865625956535047,0.3253578295236061,0.09323538414447505
kapous,10.0,4917,1481,15676,0.3136642000510334,0.30119991864958306,0.09447563153865782
kapous,11.0,5124,1788,15323,0.3343992690726359,0.34894613583138173,0.11668733276773478
kapous,12.0,4457,1496,23727,0.18784507101614195,0.3356517837110164,0.0630505331478906
kares,1.0,5,2,30,0.16666666666666666,0.4,0.06666666666666667
kares,2.0,5,0,34,0.14705882352941177,0.0,0.0
kares,10.0,27,0,94,0.2872340425531915,0.0,0.0
kares,11.0,8,3,31,0.25806451612903225,0.375,0.0967741935483871
kares,12.0,4,0,20,0.2,0.0,0.0
kaypro,1.0,233,61,1036,0.2249034749034749,0.26180257510729615,0.05888030888030888
kaypro,2.0,252,57,1167,0.2159383033419023,0.2261904761904762,0.04884318766066838
kaypro,10.0,650,29,1548,0.4198966408268734,0.04461538461538461,0.018733850129198967
kaypro,11.0,336,105,1332,0.25225225225225223,0.3125,0.07882882882882883
kaypro,12.0,211,52,1071,0.19701213818860877,0.24644549763033174,0.04855275443510738
keen,1.0,110,30,569,0.19332161687170474,0.2727272727272727,0.05272407732864675
keen,2.0,123,26,463,0.265658747300216,0.21138211382113822,0.056155507559395246
keen,10.0,348,29,809,0.43016069221260816,0.08333333333333333,0.03584672435105068
keen,11.0,150,42,487,0.3080082135523614,0.28,0.08624229979466119
keen,12.0,121,29,492,0.2459349593495935,0.2396694214876033,0.05894308943089431
kerasys,1.0,115,37,249,0.46184738955823296,0.3217391304347826,0.14859437751004015
kerasys,2.0,91,27,223,0.4080717488789238,0.2967032967032967,0.1210762331838565
kerasys,10.0,174,36,297,0.5858585858585859,0.20689655172413793,0.12121212121212122
kerasys,11.0,142,51,266,0.5338345864661654,0.3591549295774648,0.19172932330827067
kerasys,12.0,89,43,203,0.43842364532019706,0.48314606741573035,0.21182266009852216
keune,1.0,110,25,600,0.18333333333333332,0.22727272727272727,0.041666666666666664
keune,2.0,83,22,520,0.1596153846153846,0.26506024096385544,0.04230769230769231
keune,10.0,100,14,423,0.2364066193853428,0.14,0.03309692671394799
keune,11.0,62,8,397,0.1561712846347607,0.12903225806451613,0.020151133501259445
keune,12.0,103,18,654,0.15749235474006115,0.17475728155339806,0.027522935779816515
kezy,1.0,132,36,573,0.23036649214659685,0.2727272727272727,0.06282722513089005
kezy,2.0,123,21,577,0.21317157712305027,0.17073170731707318,0.036395147313691506
kezy,12.0,165,33,782,0.21099744245524296,0.2,0.04219948849104859
kims,1.0,46,6,460,0.1,0.13043478260869565,0.013043478260869565
kims,2.0,44,8,389,0.11311053984575835,0.18181818181818182,0.02056555269922879
kims,10.0,107,8,596,0.17953020134228187,0.07476635514018691,0.013422818791946308
kims,11.0,61,17,453,0.1346578366445916,0.2786885245901639,0.037527593818984545
kims,12.0,37,9,449,0.08240534521158129,0.24324324324324326,0.0200445434298441
kinetics,1.0,615,199,2090,0.2942583732057416,0.3235772357723577,0.09521531100478468
kinetics,2.0,676,194,2411,0.28038158440481126,0.2869822485207101,0.080464537536292
kinetics,10.0,1205,238,2655,0.4538606403013183,0.1975103734439834,0.08964218455743879
kinetics,11.0,831,295,2303,0.36083369518019975,0.35499398315282793,0.12809379070777246
kinetics,12.0,527,161,1987,0.2652239557121288,0.3055028462998102,0.08102667337695017
kiss,1.0,198,55,970,0.20412371134020618,0.2777777777777778,0.05670103092783505
kiss,2.0,196,54,790,0.2481012658227848,0.2755102040816326,0.06835443037974684
kiss,10.0,359,35,947,0.3790918690601901,0.09749303621169916,0.03695881731784583
kiss,11.0,290,87,1098,0.2641165755919854,0.3,0.07923497267759563
kiss,12.0,196,52,896,0.21875,0.2653061224489796,0.05803571428571429
kocostar,1.0,223,69,439,0.5079726651480638,0.3094170403587444,0.1571753986332574
kocostar,2.0,319,89,490,0.6510204081632653,0.27899686520376177,0.1816326530612245
kocostar,10.0,249,37,428,0.5817757009345794,0.14859437751004015,0.08644859813084112
kocostar,11.0,243,70,389,0.6246786632390745,0.2880658436213992,0.17994858611825193
kocostar,12.0,168,57,359,0.467966573816156,0.3392857142857143,0.15877437325905291
koelcia,1.0,5,1,27,0.18518518518518517,0.2,0.037037037037037035
koelcia,2.0,17,4,36,0.4722222222222222,0.23529411764705882,0.1111111111111111
koelcia,10.0,38,5,80,0.475,0.13157894736842105,0.0625
koelcia,11.0,18,7,54,0.3333333333333333,0.3888888888888889,0.12962962962962962
koelcia,12.0,10,2,23,0.43478260869565216,0.2,0.08695652173913043
koelf,1.0,65,13,100,0.65,0.2,0.13
koelf,2.0,54,14,97,0.5567010309278351,0.25925925925925924,0.14432989690721648
koelf,10.0,112,24,159,0.7044025157232704,0.21428571428571427,0.1509433962264151
koelf,11.0,87,26,187,0.46524064171123,0.2988505747126437,0.13903743315508021
koelf,12.0,63,13,92,0.6847826086956522,0.20634920634920634,0.14130434782608695
konad,1.0,365,103,1144,0.31905594405594406,0.2821917808219178,0.09003496503496504
konad,2.0,409,131,1168,0.3501712328767123,0.3202933985330073,0.11215753424657535
konad,10.0,529,110,1362,0.38839941262848754,0.20793950850661624,0.08076358296622614
konad,11.0,506,179,1279,0.3956215793588741,0.35375494071146246,0.13995308835027365
konad,12.0,370,110,1132,0.32685512367491165,0.2972972972972973,0.09717314487632508
kondor,1.0,8,3,89,0.0898876404494382,0.375,0.033707865168539325
kondor,2.0,4,1,161,0.024844720496894408,0.25,0.006211180124223602
koreatida,1.0,11,3,72,0.1527777777777778,0.2727272727272727,0.041666666666666664
koreatida,2.0,14,4,65,0.2153846153846154,0.2857142857142857,0.06153846153846154
koreatida,10.0,15,2,53,0.2830188679245283,0.13333333333333333,0.03773584905660377
koreatida,11.0,9,2,126,0.07142857142857142,0.2222222222222222,0.015873015873015872
koreatida,12.0,10,6,138,0.07246376811594203,0.6,0.043478260869565216
kosmekka,1.0,70,8,2363,0.029623360135421075,0.11428571428571428,0.0033855268726195515
kosmekka,2.0,75,12,1697,0.04419563936358279,0.16,0.007071302298173247
kosmekka,10.0,290,34,4381,0.0661949326637754,0.11724137931034483,0.007760785208856425
kosmekka,11.0,265,59,4211,0.06293042032771314,0.22264150943396227,0.014010923771075753
kosmekka,12.0,83,7,2303,0.03603994789405124,0.08433734939759036,0.00303951367781155
labay,1.0,3,2,25,0.12,0.6666666666666666,0.08
labay,2.0,6,0,24,0.25,0.0,0.0
labay,10.0,36,9,62,0.5806451612903226,0.25,0.14516129032258066
labay,11.0,5,1,27,0.18518518518518517,0.2,0.037037037037037035
labay,12.0,3,0,25,0.12,0.0,0.0
laboratorium,1.0,111,29,280,0.3964285714285714,0.26126126126126126,0.10357142857142858
laboratorium,2.0,95,26,287,0.3310104529616725,0.2736842105263158,0.09059233449477352
laboratorium,10.0,140,28,387,0.36175710594315247,0.2,0.07235142118863049
laboratorium,11.0,155,39,362,0.4281767955801105,0.25161290322580643,0.10773480662983426
laboratorium,12.0,90,25,256,0.3515625,0.2777777777777778,0.09765625
lador,1.0,124,31,1983,0.06253151790216843,0.25,0.015632879475542108
lador,2.0,483,114,1165,0.4145922746781116,0.2360248447204969,0.09785407725321889
lador,10.0,935,250,3717,0.2515469464622007,0.26737967914438504,0.06725854183481302
lador,11.0,958,278,3341,0.28674049685722836,0.29018789144050106,0.08320862017360071
lador,12.0,573,159,2807,0.20413252582828642,0.2774869109947644,0.05664410402565016
ladykin,1.0,50,11,192,0.2604166666666667,0.22,0.057291666666666664
ladykin,2.0,37,9,144,0.2569444444444444,0.24324324324324326,0.0625
ladykin,10.0,68,12,205,0.33170731707317075,0.17647058823529413,0.05853658536585366
ladykin,11.0,48,16,178,0.2696629213483146,0.3333333333333333,0.0898876404494382
ladykin,12.0,41,15,136,0.3014705882352941,0.36585365853658536,0.11029411764705882
laiseven,1.0,0,0,18,0.0,0.0,0.0
laiseven,2.0,0,0,21,0.0,0.0,0.0
laiseven,10.0,0,0,12,0.0,0.0,0.0
laiseven,11.0,0,0,8,0.0,0.0,0.0
laiseven,12.0,0,0,12,0.0,0.0,0.0
lakme,1.0,109,24,421,0.2589073634204275,0.22018348623853212,0.057007125890736345
