brand,event_month,cart,purchase,view,view_to_cart_rate,cart_to_purchase_rate,overall_conversion_rate
bergamo,2.0,69,16,149,0.46308724832214765,0.2318840579710145,0.10738255033557047
bergamo,10.0,429,61,306,1.4019607843137254,0.14219114219114218,0.19934640522875818
bergamo,11.0,75,21,202,0.3712871287128713,0.28,0.10396039603960396
bergamo,12.0,68,15,171,0.39766081871345027,0.22058823529411764,0.08771929824561403
bespecial,1.0,76,17,463,0.16414686825053995,0.2236842105263158,0.0367170626349892
bespecial,2.0,83,11,976,0.08504098360655737,0.13253012048192772,0.011270491803278689
bespecial,10.0,102,13,450,0.22666666666666666,0.12745098039215685,0.028888888888888888
bespecial,11.0,69,7,436,0.15825688073394495,0.10144927536231885,0.016055045871559634
bespecial,12.0,84,15,407,0.20638820638820637,0.17857142857142858,0.036855036855036855
bielenda,1.0,721,126,1168,0.6172945205479452,0.17475728155339806,0.10787671232876712
bielenda,2.0,1054,195,2390,0.4410041841004184,0.18500948766603414,0.08158995815899582
binacil,1.0,14,2,128,0.109375,0.14285714285714285,0.015625
binacil,2.0,29,3,102,0.28431372549019607,0.10344827586206896,0.029411764705882353
binacil,10.0,20,0,72,0.2777777777777778,0.0,0.0
binacil,11.0,6,3,106,0.05660377358490566,0.5,0.02830188679245283
binacil,12.0,19,4,78,0.24358974358974358,0.21052631578947367,0.05128205128205128
bioaqua,1.0,932,176,3432,0.2715617715617716,0.1888412017167382,0.05128205128205128
bioaqua,2.0,1183,220,3347,0.3534508515088139,0.18596787827557057,0.06573050492978787
bioaqua,10.0,1589,147,3975,0.399748427672956,0.09251101321585903,0.0369811320754717
bioaqua,11.0,1137,224,3593,0.31644865015307544,0.19700967458223395,0.06234344558864459
bioaqua,12.0,1012,224,3333,0.30363036303630364,0.22134387351778656,0.0672067206720672
bioderma,2.0,120,17,349,0.3438395415472779,0.14166666666666666,0.04871060171919771
biofollica,1.0,121,31,547,0.22120658135283364,0.256198347107438,0.056672760511883
biofollica,2.0,108,34,585,0.18461538461538463,0.3148148148148148,0.05811965811965812
biofollica,10.0,89,18,287,0.31010452961672474,0.20224719101123595,0.0627177700348432
biofollica,11.0,76,19,463,0.16414686825053995,0.25,0.04103671706263499
biofollica,12.0,66,21,424,0.15566037735849056,0.3181818181818182,0.049528301886792456
biore,1.0,44,7,119,0.3697478991596639,0.1590909090909091,0.058823529411764705
biore,2.0,26,7,85,0.3058823529411765,0.2692307692307692,0.08235294117647059
biore,10.0,104,5,180,0.5777777777777777,0.04807692307692308,0.027777777777777776
biore,11.0,50,7,155,0.3225806451612903,0.14,0.04516129032258064
biore,12.0,46,3,74,0.6216216216216216,0.06521739130434782,0.04054054054054054
biorepair,1.0,46,13,417,0.11031175059952038,0.2826086956521739,0.03117505995203837
biorepair,2.0,53,10,421,0.12589073634204276,0.18867924528301888,0.023752969121140142
biorepair,12.0,59,6,227,0.2599118942731278,0.1016949152542373,0.02643171806167401
blise,1.0,0,0,15,0.0,0.0,0.0
blise,2.0,0,0,9,0.0,0.0,0.0
blise,10.0,0,0,15,0.0,0.0,0.0
blise,11.0,0,0,12,0.0,0.0,0.0
blise,12.0,0,0,8,0.0,0.0,0.0
blixz,1.0,146,30,362,0.40331491712707185,0.2054794520547945,0.08287292817679558
blixz,2.0,157,38,232,0.6767241379310345,0.24203821656050956,0.16379310344827586
blixz,10.0,278,24,339,0.8200589970501475,0.08633093525179857,0.07079646017699115
blixz,11.0,234,50,295,0.7932203389830509,0.21367521367521367,0.1694915254237288
blixz,12.0,125,17,240,0.5208333333333334,0.136,0.07083333333333333
bluesky,1.0,11382,2595,19618,0.5801814660006117,0.22799156562994202,0.13227648078295443
bluesky,2.0,9454,1852,14802,0.638697473314417,0.19589591707213877,0.12511822726658559
bluesky,10.0,13902,2543,17663,0.7870690143237276,0.18292332038555603,0.14397327747268301
bluesky,11.0,10938,2461,17627,0.620525330458955,0.2249954287803986,0.13961536279571113
bluesky,12.0,11406,2053,17830,0.6397083567021873,0.1799929861476416,0.11514301738642738
bodipure,1.0,0,0,7,0.0,0.0,0.0
bodipure,2.0,0,0,10,0.0,0.0,0.0
bodipure,10.0,0,0,10,0.0,0.0,0.0
bodipure,11.0,0,0,4,0.0,0.0,0.0
bodipure,12.0,0,0,5,0.0,0.0,0.0
bodyton,1.0,755,172,2049,0.36847242557345045,0.22781456953642384,0.08394338701805759
bodyton,2.0,685,144,2122,0.32280867106503297,0.21021897810218979,0.06786050895381715
bodyton,10.0,780,132,1897,0.41117554032683185,0.16923076923076924,0.06958355297838692
bodyton,11.0,692,147,1839,0.3762914627514954,0.21242774566473988,0.0799347471451876
bodyton,12.0,621,124,1733,0.35833814195037506,0.1996779388083736,0.07155222158107329
bosnic,1.0,4,0,12,0.3333333333333333,0.0,0.0
bosnic,2.0,2,0,25,0.08,0.0,0.0
bosnic,10.0,20,1,29,0.6896551724137931,0.05,0.034482758620689655
bosnic,11.0,1,0,13,0.07692307692307693,0.0,0.0
bosnic,12.0,0,0,16,0.0,0.0,0.0
bpw.style,1.0,15353,4167,22521,0.6817192842236135,0.27141275320784214,0.1850273078460104
bpw.style,2.0,16132,4267,20958,0.7697299360626014,0.26450533101909246,0.20359767153354327
bpw.style,10.0,37691,9490,43217,0.8721336511095171,0.2517842455758669,0.2195895133859361
bpw.style,11.0,41599,12955,47406,0.8775049571784163,0.31142575542681317,0.2732776441800616
bpw.style,12.0,22105,7061,34488,0.6409475759684528,0.31942999321420495,0.20473787984226396
browxenna,1.0,2753,628,7648,0.3599633891213389,0.2281147838721395,0.08211297071129707
browxenna,2.0,2384,583,7982,0.2986720120270609,0.2445469798657718,0.07303933851165122
browxenna,10.0,3289,696,7710,0.4265888456549935,0.2116144724840377,0.09027237354085603
browxenna,11.0,2839,770,8169,0.34753335781613415,0.2712222613596337,0.09425878320479864
browxenna,12.0,2131,553,6341,0.3360668664248541,0.2595025809479118,0.08721021920832676
busch,1.0,2,0,40,0.05,0.0,0.0
busch,2.0,5,0,62,0.08064516129032258,0.0,0.0
busch,10.0,1,0,19,0.05263157894736842,0.0,0.0
busch,11.0,0,0,28,0.0,0.0,0.0
busch,12.0,0,0,20,0.0,0.0,0.0
candy,1.0,0,0,5,0.0,0.0,0.0
candy,2.0,0,0,3,0.0,0.0,0.0
candy,10.0,514,89,707,0.727015558698727,0.17315175097276264,0.12588401697312587
candy,11.0,851,150,985,0.8639593908629442,0.1762632197414806,0.15228426395939088
candy,12.0,75,8,63,1.1904761904761905,0.10666666666666667,0.12698412698412698
carmex,1.0,140,22,304,0.4605263157894737,0.15714285714285714,0.07236842105263158
carmex,2.0,99,29,325,0.3046153846153846,0.29292929292929293,0.08923076923076922
carmex,10.0,142,27,274,0.5182481751824818,0.19014084507042253,0.09854014598540146
carmex,11.0,159,44,288,0.5520833333333334,0.27672955974842767,0.1527777777777778
carmex,12.0,99,25,197,0.5025380710659898,0.25252525252525254,0.12690355329949238
cettua,2.0,176,33,131,1.3435114503816794,0.1875,0.25190839694656486
chi,1.0,163,32,695,0.23453237410071942,0.19631901840490798,0.0460431654676259
chi,2.0,153,31,618,0.24757281553398058,0.20261437908496732,0.05016181229773463
chi,10.0,268,35,747,0.35876840696117807,0.13059701492537312,0.04685408299866131
chi,11.0,207,48,727,0.28473177441540576,0.2318840579710145,0.06602475928473177
chi,12.0,169,36,638,0.26489028213166144,0.21301775147928995,0.05642633228840126
cnd,1.0,6486,1245,21009,0.3087248322147651,0.19195189639222943,0.059260317006997
cnd,2.0,3272,676,14066,0.2326176596047206,0.20660146699266504,0.04805914972273567
cnd,10.0,11146,2305,24847,0.4485853422948444,0.20680064597164902,0.09276773855998711
cnd,11.0,10851,2160,27212,0.39875790092606206,0.1990599944705557,0.07937674555343231
cnd,12.0,6172,1300,20342,0.30341166060367714,0.21062864549578741,0.06390718710058008
coifin,1.0,75,22,1184,0.0633445945945946,0.29333333333333333,0.018581081081081082
coifin,2.0,68,20,1266,0.053712480252764615,0.29411764705882354,0.01579778830963665
coifin,10.0,77,15,918,0.08387799564270153,0.19480519480519481,0.016339869281045753
coifin,11.0,122,25,1237,0.09862570735650768,0.20491803278688525,0.02021018593371059
coifin,12.0,130,41,1399,0.09292351679771266,0.3153846153846154,0.029306647605432452
concept,1.0,7914,1744,24875,0.3181507537688442,0.22036896638867828,0.0701105527638191
concept,2.0,8087,1776,23700,0.34122362869198314,0.21961172251762087,0.0749367088607595
concept,10.0,9187,1849,25633,0.35840518082159717,0.20126265374986393,0.07213357780985448
concept,11.0,10106,2483,27527,0.3671304537363316,0.24569562636057787,0.09020234678679115
concept,12.0,7508,1677,23406,0.3207724515081603,0.22336174746936602,0.07164829530889516
consly,1.0,143,27,319,0.4482758620689655,0.1888111888111888,0.08463949843260188
consly,2.0,138,39,300,0.46,0.2826086956521739,0.13
consly,10.0,158,32,267,0.5917602996254682,0.20253164556962025,0.1198501872659176
consly,11.0,124,26,303,0.40924092409240925,0.20967741935483872,0.0858085808580858
consly,12.0,113,21,252,0.44841269841269843,0.18584070796460178,0.08333333333333333
coocla,1.0,163,27,555,0.2936936936936937,0.1656441717791411,0.04864864864864865
coocla,2.0,175,25,448,0.390625,0.14285714285714285,0.05580357142857143
coocla,10.0,542,33,691,0.784370477568741,0.06088560885608856,0.04775687409551375
coocla,11.0,207,32,538,0.3847583643122677,0.15458937198067632,0.05947955390334572
coocla,12.0,160,26,546,0.29304029304029305,0.1625,0.047619047619047616
cosima,1.0,39,14,20,1.95,0.358974358974359,0.7
cosima,2.0,59,13,32,1.84375,0.22033898305084745,0.40625
cosima,10.0,102,17,24,4.25,0.16666666666666666,0.7083333333333334
cosima,11.0,61,19,33,1.8484848484848484,0.3114754098360656,0.5757575757575758
cosima,12.0,50,4,19,2.6315789473684212,0.08,0.21052631578947367
cosmoprofi,1.0,6300,1593,14661,0.42971147943523635,0.25285714285714284,0.10865561694290976
cosmoprofi,2.0,6264,1322,13403,0.46735805416697757,0.21104725415070244,0.09863463403715586
cosmoprofi,10.0,6131,1039,10339,0.5929973885288713,0.16946664491926278,0.10049327787987233
cosmoprofi,11.0,7258,2065,13981,0.5191331092196553,0.2845136401212455,0.14770045061154424
cosmoprofi,12.0,4936,950,11399,0.4330204403895079,0.19246353322528362,0.083340643916133
coxir,1.0,42,8,419,0.10023866348448687,0.19047619047619047,0.01909307875894988
coxir,2.0,63,4,404,0.15594059405940594,0.06349206349206349,0.009900990099009901
coxir,10.0,183,11,368,0.49728260869565216,0.060109289617486336,0.029891304347826088
coxir,11.0,34,9,320,0.10625,0.2647058823529412,0.028125
coxir,12.0,27,4,326,0.08282208588957055,0.14814814814814814,0.012269938650306749
cristalinas,1.0,287,77,643,0.4463452566096423,0.2682926829268293,0.11975116640746501
cristalinas,2.0,246,47,647,0.3802163833075734,0.1910569105691057,0.07264296754250386
cristalinas,10.0,246,47,375,0.656,0.1910569105691057,0.12533333333333332
cristalinas,11.0,321,84,502,0.6394422310756972,0.2616822429906542,0.16733067729083664
cristalinas,12.0,287,76,567,0.5061728395061729,0.26480836236933797,0.13403880070546736
cruset,1.0,31,9,129,0.24031007751937986,0.2903225806451613,0.06976744186046512
cruset,2.0,81,11,187,0.43315508021390375,0.13580246913580246,0.058823529411764705
cruset,10.0,164,10,207,0.7922705314009661,0.06097560975609756,0.04830917874396135
cruset,11.0,43,9,172,0.25,0.20930232558139536,0.05232558139534884
cruset,12.0,32,7,118,0.2711864406779661,0.21875,0.059322033898305086
cuccio,1.0,0,0,9,0.0,0.0,0.0
cuccio,2.0,0,0,4,0.0,0.0,0.0
cuccio,10.0,0,0,8,0.0,0.0,0.0
cuccio,11.0,0,0,7,0.0,0.0,0.0
cuccio,12.0,0,0,8,0.0,0.0,0.0
cutrin,1.0,107,20,379,0.28232189973614774,0.18691588785046728,0.052770448548812667
cutrin,2.0,134,28,635,0.2110236220472441,0.208955223880597,0.04409448818897638
cutrin,10.0,278,24,593,0.4688026981450253,0.08633093525179857,0.04047217537942664
cutrin,11.0,194,32,575,0.3373913043478261,0.16494845360824742,0.05565217391304348
cutrin,12.0,164,36,575,0.2852173913043478,0.21951219512195122,0.06260869565217392
dancoly,2.0,11,0,75,0.14666666666666667,0.0,0.0
dartnails,1.0,167,23,298,0.5604026845637584,0.1377245508982036,0.07718120805369127
dartnails,2.0,136,32,268,0.5074626865671642,0.23529411764705882,0.11940298507462686
dartnails,12.0,4952,872,4277,1.1578209025017536,0.17609046849757673,0.2038812251578209
de.lux,1.0,3494,983,4139,0.8441652573085286,0.28133943903835146,0.23749697994684707
de.lux,2.0,3611,1074,3696,0.9770021645021645,0.29742453613957354,0.2905844155844156
de.lux,10.0,6463,1484,6880,0.9393895348837209,0.22961473000154728,0.21569767441860466
de.lux,11.0,7431,2367,9147,0.8123975073794687,0.31853048041986276,0.25877336831748116
de.lux,12.0,3926,1163,5835,0.6728363324764353,0.29623025980641876,0.19931448157669238
deoproce,1.0,147,28,630,0.23333333333333334,0.19047619047619047,0.044444444444444446
deoproce,2.0,131,27,595,0.22016806722689075,0.20610687022900764,0.0453781512605042
deoproce,10.0,388,36,606,0.6402640264026402,0.09278350515463918,0.0594059405940594
deoproce,11.0,161,36,506,0.3181818181818182,0.2236024844720497,0.07114624505928854
deoproce,12.0,155,30,539,0.287569573283859,0.1935483870967742,0.055658627087198514
depilflax,1.0,1664,413,2727,0.6101943527686102,0.2481971153846154,0.15144847818115145
depilflax,2.0,1893,434,3072,0.6162109375,0.22926571579503432,0.14127604166666666
depilflax,10.0,2093,454,2891,0.7239709443099274,0.21691352126134736,0.15703908682116915
depilflax,11.0,1788,465,2578,0.6935608999224204,0.2600671140939597,0.1803723816912335
depilflax,12.0,1311,330,1994,0.6574724172517553,0.2517162471395881,0.16549648946840523
dermacol,1.0,516,83,6706,0.07694601849090367,0.16085271317829458,0.012376975842529078
dermacol,2.0,442,89,2864,0.1543296089385475,0.20135746606334842,0.031075418994413406
dermacol,10.0,0,0,20,0.0,0.0,0.0
dermacol,11.0,0,0,8,0.0,0.0,0.0
dermacol,12.0,40,6,129,0.31007751937984496,0.15,0.046511627906976744
dermal,1.0,642,153,387,1.6589147286821706,0.2383177570093458,0.3953488372093023
dermal,2.0,983,287,449,2.1893095768374167,0.29196337741607326,0.6391982182628062
dermal,10.0,1479,286,510,2.9,0.1933739012846518,0.5607843137254902
dermal,11.0,899,232,336,2.675595238095238,0.25806451612903225,0.6904761904761905
dermal,12.0,658,113,271,2.4280442804428044,0.1717325227963526,0.41697416974169743
dessata,1.0,0,0,1,0.0,0.0,0.0
dessata,10.0,0,0,2,0.0,0.0,0.0
dessata,11.0,0,0,2,0.0,0.0,0.0
dessata,12.0,0,0,1,0.0,0.0,0.0
dewal,1.0,2039,505,5889,0.34623875021226014,0.24767042667974498,0.0857530989981321
dewal,2.0,3144,710,7389,0.42549736094194074,0.22582697201017812,0.0960887806198403
dewal,11.0,33,8,59,0.559322033898305,0.24242424242424243,0.13559322033898305
dewal,12.0,2120,439,4975,0.42613065326633165,0.20707547169811322,0.08824120603015076
dizao,1.0,1863,447,1823,1.0219418540866703,0.23993558776167473,0.24520021941854087
dizao,2.0,1726,373,1643,1.0505173463177115,0.2161066048667439,0.22702373706634205
dizao,10.0,2100,410,1571,1.336728198599618,0.19523809523809524,0.2609802673456397
dizao,11.0,2265,494,1675,1.3522388059701493,0.21810154525386313,0.2949253731343284
dizao,12.0,1907,476,1651,1.1550575408843125,0.2496067121132669,0.2883101150817686
dobrovit,2.0,41,8,125,0.328,0.1951219512195122,0.064
domix,1.0,10239,2813,14616,0.7005336617405583,0.2747338607285868,0.19246031746031747
domix,2.0,7467,1990,12597,0.5927601809954751,0.266505959555377,0.15797412082241805
domix,10.0,10737,2783,14541,0.7383948834330514,0.2591971686690882,0.19138986314558834
domix,11.0,11196,3247,16236,0.6895787139689579,0.29001429081814933,0.19998768169499878
domix,12.0,7579,2121,11733,0.6459558510184948,0.27985222324844966,0.1807721810278701
dorena,1.0,20,3,129,0.15503875968992248,0.15,0.023255813953488372
dorena,2.0,19,0,128,0.1484375,0.0,0.0
dorena,10.0,106,1,165,0.6424242424242425,0.009433962264150943,0.006060606060606061
dorena,11.0,18,0,168,0.10714285714285714,0.0,0.0
dorena,12.0,8,1,117,0.06837606837606838,0.125,0.008547008547008548
dr.gloderm,1.0,180,16,337,0.5341246290801187,0.08888888888888889,0.04747774480712166
dr.gloderm,2.0,94,13,316,0.2974683544303797,0.13829787234042554,0.04113924050632911
dr.gloderm,10.0,191,15,354,0.53954802259887,0.07853403141361257,0.0423728813559322
dr.gloderm,11.0,26,3,221,0.11764705882352941,0.11538461538461539,0.013574660633484163
dr.gloderm,12.0,21,5,166,0.12650602409638553,0.23809523809523808,0.030120481927710843
ecocraft,1.0,105,31,338,0.3106508875739645,0.29523809523809524,0.09171597633136094
ecocraft,2.0,66,10,253,0.2608695652173913,0.15151515151515152,0.039525691699604744
ecocraft,10.0,10,5,26,0.38461538461538464,0.5,0.19230769230769232
ecocraft,11.0,222,37,677,0.32791728212703103,0.16666666666666666,0.05465288035450517
ecocraft,12.0,92,19,307,0.2996742671009772,0.20652173913043478,0.06188925081433225
ecolab,1.0,848,187,1637,0.518020769700672,0.2205188679245283,0.11423335369578497
ecolab,2.0,901,205,1500,0.6006666666666667,0.22752497225305215,0.13666666666666666
ecolab,10.0,640,64,830,0.7710843373493976,0.1,0.07710843373493977
ecolab,11.0,1673,345,2368,0.7065033783783784,0.20621637776449492,0.14569256756756757
ecolab,12.0,1006,246,1559,0.6452854393842207,0.24453280318091453,0.15779345734445158
egomania,1.0,29,6,112,0.25892857142857145,0.20689655172413793,0.05357142857142857
egomania,2.0,34,4,124,0.27419354838709675,0.11764705882352941,0.03225806451612903
egomania,10.0,198,5,226,0.8761061946902655,0.025252525252525252,0.022123893805309734
egomania,11.0,50,12,179,0.27932960893854747,0.24,0.0670391061452514
egomania,12.0,26,3,127,0.2047244094488189,0.11538461538461539,0.023622047244094488
elizavecca,1.0,65,7,522,0.12452107279693486,0.1076923076923077,0.013409961685823755
elizavecca,2.0,74,3,194,0.38144329896907214,0.04054054054054054,0.015463917525773196
elizavecca,10.0,173,4,532,0.325187969924812,0.023121387283236993,0.007518796992481203
elizavecca,11.0,74,11,627,0.11802232854864433,0.14864864864864866,0.017543859649122806
elizavecca,12.0,50,9,513,0.09746588693957114,0.18,0.017543859649122806
ellips,1.0,140,33,474,0.29535864978902954,0.2357142857142857,0.06962025316455696
ellips,2.0,155,44,597,0.25963149078726966,0.2838709677419355,0.07370184254606366
ellips,10.0,252,31,618,0.4077669902912621,0.12301587301587301,0.05016181229773463
ellips,11.0,182,55,586,0.310580204778157,0.3021978021978022,0.09385665529010238
ellips,12.0,130,44,419,0.31026252983293556,0.3384615384615385,0.10501193317422435
elskin,1.0,729,166,364,2.0027472527472527,0.22770919067215364,0.45604395604395603
elskin,2.0,672,152,374,1.7967914438502675,0.2261904761904762,0.40641711229946526
elskin,10.0,673,130,380,1.7710526315789474,0.19316493313521546,0.34210526315789475
elskin,11.0,810,176,346,2.341040462427746,0.21728395061728395,0.5086705202312138
elskin,12.0,540,135,334,1.6167664670658684,0.25,0.4041916167664671
embryolisse,1.0,0,0,13,0.0,0.0,0.0
embryolisse,2.0,0,0,9,0.0,0.0,0.0
embryolisse,10.0,0,0,10,0.0,0.0,0.0
embryolisse,11.0,0,0,11,0.0,0.0,0.0
embryolisse,12.0,0,0,5,0.0,0.0,0.0
emil,1.0,731,188,4308,0.16968430826369546,0.25718194254445964,0.0436397400185701
emil,2.0,699,163,4374,0.1598079561042524,0.23319027181688126,0.03726566072245085
emil,10.0,712,136,3357,0.21209413166517724,0.19101123595505617,0.04051236222817992
emil,11.0,505,133,3887,0.12992024697710317,0.2633663366336634,0.034216619500900436
emil,12.0,443,100,3238,0.1368128474366893,0.22573363431151242,0.030883261272390366
enas,1.0,111,20,625,0.1776,0.18018018018018017,0.032
enas,2.0,46,4,410,0.11219512195121951,0.08695652173913043,0.00975609756097561
enas,10.0,139,16,471,0.2951167728237792,0.11510791366906475,0.03397027600849257
